/home/yongkie/yData/SelfDrivingCarND/Term1/CarND-Behavioral-Cloning-P3/TrainingData/IMG/center_2017_02_22_21_28_34_868.jpg,/home/yongkie/yData/SelfDrivingCarND/Term1/CarND-Behavioral-Cloning-P3/TrainingData/IMG/left_2017_02_22_21_28_34_868.jpg,/home/yongkie/yData/SelfDrivingCarND/Term1/CarND-Behavioral-Cloning-P3/TrainingData/IMG/right_2017_02_22_21_28_34_868.jpg,0,0,0,1.111429E-05
/home/yongkie/yData/SelfDrivingCarND/Term1/CarND-Behavioral-Cloning-P3/TrainingData/IMG/center_2017_02_22_21_28_34_934.jpg,/home/yongkie/yData/SelfDrivingCarND/Term1/CarND-Behavioral-Cloning-P3/TrainingData/IMG/left_2017_02_22_21_28_34_934.jpg,/home/yongkie/yData/SelfDrivingCarND/Term1/CarND-Behavioral-Cloning-P3/TrainingData/IMG/right_2017_02_22_21_28_34_934.jpg,0,0,0,1.566903E-05
/home/yongkie/yData/SelfDrivingCarND/Term1/CarND-Behavioral-Cloning-P3/TrainingData/IMG/center_2017_02_22_21_28_35_000.jpg,/home/yongkie/yData/SelfDrivingCarND/Term1/CarND-Behavioral-Cloning-P3/TrainingData/IMG/left_2017_02_22_21_28_35_000.jpg,/home/yongkie/yData/SelfDrivingCarND/Term1/CarND-Behavioral-Cloning-P3/TrainingData/IMG/right_2017_02_22_21_28_35_000.jpg,0,0,0,3.072968E-05
/home/yongkie/yData/SelfDrivingCarND/Term1/CarND-Behavioral-Cloning-P3/TrainingData/IMG/center_2017_02_22_21_28_35_068.jpg,/home/yongkie/yData/SelfDrivingCarND/Term1/CarND-Behavioral-Cloning-P3/TrainingData/IMG/left_2017_02_22_21_28_35_068.jpg,/home/yongkie/yData/SelfDrivingCarND/Term1/CarND-Behavioral-Cloning-P3/TrainingData/IMG/right_2017_02_22_21_28_35_068.jpg,0,0,0,6.750485E-06
/home/yongkie/yData/SelfDrivingCarND/Term1/CarND-Behavioral-Cloning-P3/TrainingData/IMG/center_2017_02_22_21_28_35_151.jpg,/home/yongkie/yData/SelfDrivingCarND/Term1/CarND-Behavioral-Cloning-P3/TrainingData/IMG/left_2017_02_22_21_28_35_151.jpg,/home/yongkie/yData/SelfDrivingCarND/Term1/CarND-Behavioral-Cloning-P3/TrainingData/IMG/right_2017_02_22_21_28_35_151.jpg,0,0,0,1.274055E-05
/home/yongkie/yData/SelfDrivingCarND/Term1/CarND-Behavioral-Cloning-P3/TrainingData/IMG/center_2017_02_22_21_28_35_235.jpg,/home/yongkie/yData/SelfDrivingCarND/Term1/CarND-Behavioral-Cloning-P3/TrainingData/IMG/left_2017_02_22_21_28_35_235.jpg,/home/yongkie/yData/SelfDrivingCarND/Term1/CarND-Behavioral-Cloning-P3/TrainingData/IMG/right_2017_02_22_21_28_35_235.jpg,0,0,0,4.471845E-07
/home/yongkie/yData/SelfDrivingCarND/Term1/CarND-Behavioral-Cloning-P3/TrainingData/IMG/center_2017_02_22_21_28_35_301.jpg,/home/yongkie/yData/SelfDrivingCarND/Term1/CarND-Behavioral-Cloning-P3/TrainingData/IMG/left_2017_02_22_21_28_35_301.jpg,/home/yongkie/yData/SelfDrivingCarND/Term1/CarND-Behavioral-Cloning-P3/TrainingData/IMG/right_2017_02_22_21_28_35_301.jpg,0,0,0,8.6527E-06
/home/yongkie/yData/SelfDrivingCarND/Term1/CarND-Behavioral-Cloning-P3/TrainingData/IMG/center_2017_02_22_21_28_35_369.jpg,/home/yongkie/yData/SelfDrivingCarND/Term1/CarND-Behavioral-Cloning-P3/TrainingData/IMG/left_2017_02_22_21_28_35_369.jpg,/home/yongkie/yData/SelfDrivingCarND/Term1/CarND-Behavioral-Cloning-P3/TrainingData/IMG/right_2017_02_22_21_28_35_369.jpg,0,0,0,1.064611E-05
/home/yongkie/yData/SelfDrivingCarND/Term1/CarND-Behavioral-Cloning-P3/TrainingData/IMG/center_2017_02_22_21_28_35_437.jpg,/home/yongkie/yData/SelfDrivingCarND/Term1/CarND-Behavioral-Cloning-P3/TrainingData/IMG/left_2017_02_22_21_28_35_437.jpg,/home/yongkie/yData/SelfDrivingCarND/Term1/CarND-Behavioral-Cloning-P3/TrainingData/IMG/right_2017_02_22_21_28_35_437.jpg,0,0.1528344,0,0.04902486
/home/yongkie/yData/SelfDrivingCarND/Term1/CarND-Behavioral-Cloning-P3/TrainingData/IMG/center_2017_02_22_21_28_35_503.jpg,/home/yongkie/yData/SelfDrivingCarND/Term1/CarND-Behavioral-Cloning-P3/TrainingData/IMG/left_2017_02_22_21_28_35_503.jpg,/home/yongkie/yData/SelfDrivingCarND/Term1/CarND-Behavioral-Cloning-P3/TrainingData/IMG/right_2017_02_22_21_28_35_503.jpg,0,0.303792,0,0.2760587
/home/yongkie/yData/SelfDrivingCarND/Term1/CarND-Behavioral-Cloning-P3/TrainingData/IMG/center_2017_02_22_21_28_35_582.jpg,/home/yongkie/yData/SelfDrivingCarND/Term1/CarND-Behavioral-Cloning-P3/TrainingData/IMG/left_2017_02_22_21_28_35_582.jpg,/home/yongkie/yData/SelfDrivingCarND/Term1/CarND-Behavioral-Cloning-P3/TrainingData/IMG/right_2017_02_22_21_28_35_582.jpg,0,0.5574961,0,0.6909351
/home/yongkie/yData/SelfDrivingCarND/Term1/CarND-Behavioral-Cloning-P3/TrainingData/IMG/center_2017_02_22_21_28_35_650.jpg,/home/yongkie/yData/SelfDrivingCarND/Term1/CarND-Behavioral-Cloning-P3/TrainingData/IMG/left_2017_02_22_21_28_35_650.jpg,/home/yongkie/yData/SelfDrivingCarND/Term1/CarND-Behavioral-Cloning-P3/TrainingData/IMG/right_2017_02_22_21_28_35_650.jpg,0,0.7583971,0,1.119034
/home/yongkie/yData/SelfDrivingCarND/Term1/CarND-Behavioral-Cloning-P3/TrainingData/IMG/center_2017_02_22_21_28_35_716.jpg,/home/yongkie/yData/SelfDrivingCarND/Term1/CarND-Behavioral-Cloning-P3/TrainingData/IMG/left_2017_02_22_21_28_35_716.jpg,/home/yongkie/yData/SelfDrivingCarND/Term1/CarND-Behavioral-Cloning-P3/TrainingData/IMG/right_2017_02_22_21_28_35_716.jpg,0,0.9597416,0,1.9244
/home/yongkie/yData/SelfDrivingCarND/Term1/CarND-Behavioral-Cloning-P3/TrainingData/IMG/center_2017_02_22_21_28_35_789.jpg,/home/yongkie/yData/SelfDrivingCarND/Term1/CarND-Behavioral-Cloning-P3/TrainingData/IMG/left_2017_02_22_21_28_35_789.jpg,/home/yongkie/yData/SelfDrivingCarND/Term1/CarND-Behavioral-Cloning-P3/TrainingData/IMG/right_2017_02_22_21_28_35_789.jpg,0,1,0,2.818476
/home/yongkie/yData/SelfDrivingCarND/Term1/CarND-Behavioral-Cloning-P3/TrainingData/IMG/center_2017_02_22_21_28_35_872.jpg,/home/yongkie/yData/SelfDrivingCarND/Term1/CarND-Behavioral-Cloning-P3/TrainingData/IMG/left_2017_02_22_21_28_35_872.jpg,/home/yongkie/yData/SelfDrivingCarND/Term1/CarND-Behavioral-Cloning-P3/TrainingData/IMG/right_2017_02_22_21_28_35_872.jpg,0,1,0,3.756783
/home/yongkie/yData/SelfDrivingCarND/Term1/CarND-Behavioral-Cloning-P3/TrainingData/IMG/center_2017_02_22_21_28_35_956.jpg,/home/yongkie/yData/SelfDrivingCarND/Term1/CarND-Behavioral-Cloning-P3/TrainingData/IMG/left_2017_02_22_21_28_35_956.jpg,/home/yongkie/yData/SelfDrivingCarND/Term1/CarND-Behavioral-Cloning-P3/TrainingData/IMG/right_2017_02_22_21_28_35_956.jpg,0,1,0,4.69348
